"setting","dataset","method_id","family","method_label","mrts_k","quantile","baseline_brier","mrts_brier","delta_brier","baseline_quant","mrts_quant","delta_quant"
4,32,1,"gaussian","Gaussian",15,0.94,0.0124482814772727,0.0124945167727273,4.62352954545466e-05,1.3059279611684,1.30593267769351,4.71652511246923e-06
4,32,1,"gaussian","Gaussian",15,0.95,0.0107862896681818,0.0107788140045455,-7.47566363636272e-06,1.13764025969999,1.13751684250681,-0.000123417193177433
4,32,1,"gaussian","Gaussian",15,0.96,0.0089532592,0.00891152006363636,-4.17391363636381e-05,0.94961652501639,0.949549094942178,-6.74300742117273e-05
4,32,1,"gaussian","Gaussian",15,0.97,0.00941265716818182,0.00942352304090909,1.08658727272729e-05,0.743874239890434,0.743916016409581,4.17765191472741e-05
4,32,1,"gaussian","Gaussian",15,0.98,0.0101796352181818,0.0101913360909091,1.1700872727274e-05,0.519948186755881,0.52001641626602,6.8229510139961e-05
4,32,1,"gaussian","Gaussian",15,0.99,0.00773424646818182,0.00774135396363636,7.10749545454557e-06,0.274304800378118,0.274414052977883,0.000109252599764409
4,32,1,"gaussian","Gaussian",15,0.995,0.00210728278636364,0.00212792100454545,2.0638218181818e-05,0.143229495159,0.143273357332704,4.38621737044176e-05
4,33,1,"gaussian","Gaussian",15,0.9,0.0245337442,0.0245606336636364,2.68894636363641e-05,1.61600019917424,1.61602562944244,2.54302681930163e-05
4,33,1,"gaussian","Gaussian",15,0.91,0.0217204638818182,0.0217547360636364,3.42721818181804e-05,1.51054507280221,1.51065324878241,0.000108175980199299
4,33,1,"gaussian","Gaussian",15,0.92,0.0216494588045455,0.0216439357954545,-5.52300909090891e-06,1.39514168956908,1.39522659965924,8.49100901645361e-05
4,33,1,"gaussian","Gaussian",15,0.93,0.0216979370909091,0.0216819087454545,-1.60283454545447e-05,1.27032637352129,1.27038034507672,5.39715554270792e-05
4,33,1,"gaussian","Gaussian",15,0.94,0.0186348988681818,0.0186515924772727,1.66936090909078e-05,1.13462640226674,1.13469818710085,7.17848341089677e-05
4,33,1,"gaussian","Gaussian",15,0.95,0.01647006315,0.0164756217863636,5.55863636363813e-06,0.987883723964808,0.987920247622385,3.65236575771144e-05
4,33,1,"gaussian","Gaussian",15,0.96,0.01502346345,0.0151004044227273,7.6940972727273e-05,0.825840155034405,0.825910720520398,7.0565485993157e-05
4,33,1,"gaussian","Gaussian",15,0.97,0.0124313958272727,0.0124483985681818,1.70027409090914e-05,0.651464089444635,0.651603873991102,0.000139784546467681
4,33,1,"gaussian","Gaussian",15,0.98,0.00893879381818182,0.00894836684090909,9.57302272727376e-06,0.46316526656252,0.463172172802167,6.90623964694215e-06
4,33,1,"gaussian","Gaussian",15,0.99,0.00518759269090909,0.00517683167727273,-1.07610136363635e-05,0.249225552502433,0.249179400058689,-4.61524437437022e-05
4,33,1,"gaussian","Gaussian",15,0.995,0.00299919391818182,0.00298928486818182,-9.90905000000002e-06,0.131744957880606,0.131603612256574,-0.000141345624031952
4,34,1,"gaussian","Gaussian",15,0.9,0.0236602556590909,0.0236149387409091,-4.53169181818189e-05,2.11732597260145,2.11734152083873,1.55482372812266e-05
4,34,1,"gaussian","Gaussian",15,0.91,0.0200022996318182,0.02002601545,2.3715818181818e-05,2.02310276913205,2.02304380792566,-5.89612063852663e-05
4,34,1,"gaussian","Gaussian",15,0.92,0.0168909481863636,0.0169350036409091,4.40554545454545e-05,1.92152156237874,1.92145494062889,-6.66217498448418e-05
4,34,1,"gaussian","Gaussian",15,0.93,0.0126438003454545,0.0126326300545455,-1.11702909090915e-05,1.81171200640344,1.81160269082107,-0.000109315582374592
4,34,1,"gaussian","Gaussian",15,0.94,0.00693986125,0.00691951072727273,-2.03505227272726e-05,1.68864295773449,1.68844029085046,-0.000202666884028702
4,34,1,"gaussian","Gaussian",15,0.95,0.00451770700454545,0.00451197893181818,-5.7280727272721e-06,1.53249761791641,1.53265755489443,0.000159936978022523
4,34,1,"gaussian","Gaussian",15,0.96,0.00645226890909091,0.00648360833636364,3.13394272727276e-05,1.33291365333092,1.33283589684033,-7.77564905920514e-05
4,34,1,"gaussian","Gaussian",15,0.97,0.00606613166818182,0.00604507016818182,-2.10615000000008e-05,1.06951802689182,1.06962478578589,0.000106758894070413
4,34,1,"gaussian","Gaussian",15,0.98,0.00849797817272727,0.00848096709545455,-1.70110772727272e-05,0.756393890876742,0.75638980542537,-4.08545137164928e-06
4,34,1,"gaussian","Gaussian",15,0.99,0.00491808122727273,0.00492208860454545,4.00737727272726e-06,0.40486202499019,0.404724774795824,-0.000137250194365168
4,34,1,"gaussian","Gaussian",15,0.995,0.00213441421363636,0.00211303098636364,-2.13832272727274e-05,0.213361077020287,0.213139140630425,-0.000221936389861233
4,35,1,"gaussian","Gaussian",15,0.9,0.0259923359454545,0.0260740910409091,8.17550954545464e-05,1.5772589356542,1.57700336254247,-0.000255573111721752
4,35,1,"gaussian","Gaussian",15,0.91,0.0243605900727273,0.0244025896181818,4.19995454545435e-05,1.46282459973598,1.46254712348162,-0.000277476254353592
4,35,1,"gaussian","Gaussian",15,0.92,0.0250690215772727,0.0250886063227273,1.95847454545449e-05,1.34104691364784,1.34099433128777,-5.2582360069886e-05
4,35,1,"gaussian","Gaussian",15,0.93,0.0240005791772727,0.0239606365863636,-3.99425909090936e-05,1.21253067946679,1.21255331465333,2.26351865417751e-05
4,35,1,"gaussian","Gaussian",15,0.94,0.0209460604727273,0.0209645111318182,1.845065909091e-05,1.07837185217089,1.07837669953429,4.84736340178316e-06
4,35,1,"gaussian","Gaussian",15,0.95,0.0197984181136364,0.0198812614136364,8.28433000000031e-05,0.937512850568874,0.937664941009944,0.000152090441070007
4,35,1,"gaussian","Gaussian",15,0.96,0.0157515409318182,0.0158486933772727,9.71524454545444e-05,0.788136122826632,0.788389282670394,0.000253159843761508
4,35,1,"gaussian","Gaussian",15,0.97,0.0116818914090909,0.0118157648545455,0.000133873445454546,0.629539616820845,0.629800295227913,0.000260678407067783
4,35,1,"gaussian","Gaussian",15,0.98,0.00733294218636364,0.00740764168636364,7.46994999999999e-05,0.454699095393231,0.454765139419435,6.60440262038042e-05
4,35,1,"gaussian","Gaussian",15,0.99,0.00707454967727273,0.00702872015454545,-4.58295227272728e-05,0.252048647006668,0.251927355718855,-0.000121291287812408
4,35,1,"gaussian","Gaussian",15,0.995,0.00565119668636364,0.00562874104545455,-2.24556409090908e-05,0.137584572031914,0.137405080391248,-0.000179491640665913
4,36,1,"gaussian","Gaussian",15,0.9,0.02177747915,0.0219157347454545,0.000138255595454544,2.07579477278932,2.07614957224137,0.000354799452047416
4,36,1,"gaussian","Gaussian",15,0.91,0.0198551742909091,0.0199844967454545,0.000129322454545455,1.9542474002692,1.954908377715,0.000660977445792854
4,36,1,"gaussian","Gaussian",15,0.92,0.0204555935318182,0.0205413696318182,8.57761000000005e-05,1.8229427430946,1.82349465896199,0.000551915867391006
4,36,1,"gaussian","Gaussian",15,0.93,0.0183464977090909,0.0184171054227273,7.06077136363656e-05,1.68105916045141,1.68161536873963,0.000556208288220006
4,36,1,"gaussian","Gaussian",15,0.94,0.0148555829181818,0.0149350941818182,7.95112636363636e-05,1.52377298232312,1.52415737598505,0.00038439366192411
4,36,1,"gaussian","Gaussian",15,0.95,0.0124737682863636,0.0125076827272727,3.39144409090917e-05,1.34950807300425,1.34979528193666,0.000287208932417071
4,36,1,"gaussian","Gaussian",15,0.96,0.00949606177727273,0.00950689439545455,1.08326181818188e-05,1.15260448337803,1.15283854822778,0.00023406484975097
4,36,1,"gaussian","Gaussian",15,0.97,0.00719747682272727,0.00720360917272727,6.13235000000018e-06,0.917615727004726,0.917781795695791,0.000166068691065169
4,36,1,"gaussian","Gaussian",15,0.98,0.00528827022727273,0.00526608790454546,-2.21823227272719e-05,0.651345184143979,0.651609164000849,0.000263979856870211
4,36,1,"gaussian","Gaussian",15,0.99,0.00582557676818182,0.00582141295,-4.16381818181804e-06,0.352351280450631,0.352504309989918,0.000153029539287475
4,36,1,"gaussian","Gaussian",15,0.995,0.00246497031818182,0.00249403315909091,2.90628409090909e-05,0.190275815305404,0.190644009983451,0.000368194678046885
4,37,1,"gaussian","Gaussian",15,0.9,0.0402730487954545,0.0403202108636364,4.71620681818177e-05,1.30072036560478,1.30116522114429,0.000444855539517341
4,37,1,"gaussian","Gaussian",15,0.91,0.0384381512454545,0.0385010063909091,6.28551454545517e-05,1.20670199685436,1.20692666015025,0.000224663295887551
4,37,1,"gaussian","Gaussian",15,0.92,0.0383251854454545,0.0384280126818182,0.000102827236363637,1.10748191217621,1.10735964869463,-0.000122263481580065
4,37,1,"gaussian","Gaussian",15,0.93,0.0366313157863636,0.0366080707590909,-2.32450272727308e-05,1.00260296866187,1.00272680187872,0.000123833216853608
4,37,1,"gaussian","Gaussian",15,0.94,0.0335904606409091,0.0336438243954545,5.33637545454546e-05,0.892065451976426,0.892029608924572,-3.58430518537789e-05
4,37,1,"gaussian","Gaussian",15,0.95,0.0308350034272727,0.0308898964909091,5.48930636363638e-05,0.774085349825213,0.774300799236034,0.000215449410821189
4,37,1,"gaussian","Gaussian",15,0.96,0.02568424675,0.0257780162181818,9.37694681818167e-05,0.647337860543817,0.647354793725088,1.69331812707174e-05
4,37,1,"gaussian","Gaussian",15,0.97,0.0211954420136364,0.02123988145,4.44394363636365e-05,0.509976671001717,0.51013615544347,0.000159484441752844
4,37,1,"gaussian","Gaussian",15,0.98,0.0167575412227273,0.0167987656681818,4.12244454545477e-05,0.360979852568011,0.36101147432051,3.16217524992113e-05
4,37,1,"gaussian","Gaussian",15,0.99,0.0108366832772727,0.0108729218909091,3.62386136363631e-05,0.195522126229372,0.195641666283453,0.000119540054080713
4,37,1,"gaussian","Gaussian",15,0.995,0.00449190428181818,0.00449612536363636,4.22108181818114e-06,0.104986797727436,0.105100559185823,0.000113761458387526
4,38,1,"gaussian","Gaussian",15,0.9,0.0408479322409091,0.0407759865863636,-7.19456545454494e-05,1.32192032352122,1.32169148338085,-0.000228840140365172
4,38,1,"gaussian","Gaussian",15,0.91,0.0358681535454545,0.0358338012954545,-3.43522499999943e-05,1.23021908300494,1.23028383543592,6.47524309740355e-05
4,38,1,"gaussian","Gaussian",15,0.92,0.0305639137454545,0.0305411340909091,-2.27796545454566e-05,1.13436127136229,1.1343353614229,-2.59099393904449e-05
4,38,1,"gaussian","Gaussian",15,0.93,0.0260015194454545,0.0260129386909091,1.14192454545442e-05,1.03429142629832,1.03414082538257,-0.000150600915748589
4,38,1,"gaussian","Gaussian",15,0.94,0.0221486616090909,0.0221929442636364,4.42826545454557e-05,0.928059245307834,0.927979030178178,-8.02151296569464e-05
4,38,1,"gaussian","Gaussian",15,0.95,0.0172143271227273,0.0172615365454545,4.72094227272728e-05,0.811525514791596,0.811593919512655,6.84047210594008e-05
4,38,1,"gaussian","Gaussian",15,0.96,0.0138679208636364,0.0138955236136364,2.76027499999994e-05,0.685806557188789,0.686142917529097,0.000336360340308151
4,38,1,"gaussian","Gaussian",15,0.97,0.0104963377136364,0.0105221626954545,2.5824981818183e-05,0.546442302722001,0.546651916367535,0.000209613645534068
4,38,1,"gaussian","Gaussian",15,0.98,0.00886925524090909,0.00890554283181818,3.62875909090902e-05,0.392037886399565,0.392442502951139,0.000404616551574477
4,38,1,"gaussian","Gaussian",15,0.99,0.00396583727727273,0.00398858789545455,2.27506181818184e-05,0.212726753094668,0.212823405474688,9.66523800204067e-05
4,38,1,"gaussian","Gaussian",15,0.995,0.0026264617,0.00261533202727273,-1.11296727272727e-05,0.112088990757528,0.112080679801031,-8.31095649721225e-06
4,39,1,"gaussian","Gaussian",15,0.9,0.0398234339454545,0.0397511239,-7.23100454545489e-05,1.18288223328612,1.18250650443435,-0.000375728851774504
4,39,1,"gaussian","Gaussian",15,0.91,0.0367799080136364,0.0366191940863636,-0.000160713927272724,1.09711740632964,1.09677600370706,-0.000341402622585418
4,39,1,"gaussian","Gaussian",15,0.92,0.0312375901272727,0.0311202803545455,-0.000117309772727271,1.00604361331161,1.00562342432568,-0.000420188985934766
4,39,1,"gaussian","Gaussian",15,0.93,0.0266963272772727,0.02658764595,-0.000108681327272729,0.909778095569231,0.909333336401047,-0.000444759168184761
4,39,1,"gaussian","Gaussian",15,0.94,0.0248825148681818,0.0248354661772727,-4.70486909090913e-05,0.808003370004347,0.807652324876174,-0.0003510451281723
4,39,1,"gaussian","Gaussian",15,0.95,0.0219636093318182,0.0219145313318182,-4.9078000000001e-05,0.700726433161215,0.700638216588664,-8.82165725507589e-05
4,39,1,"gaussian","Gaussian",15,0.96,0.0176534821636364,0.0176919393409091,3.84571772727299e-05,0.587091731785826,0.586959429219918,-0.000132302565907794
4,39,1,"gaussian","Gaussian",15,0.97,0.0124055632954545,0.0124075629272727,1.9996318181819e-06,0.465812496178598,0.465771744823681,-4.07513549175453e-05
4,39,1,"gaussian","Gaussian",15,0.98,0.010639858,0.0107007799363636,6.09219363636362e-05,0.334171840053201,0.334368301933,0.000196461879799159
4,39,1,"gaussian","Gaussian",15,0.99,0.0062463734,0.00627905511363636,3.26817136363632e-05,0.184031433056562,0.184301203724621,0.000269770668059388
4,39,1,"gaussian","Gaussian",15,0.995,0.00390036604545455,0.00393458766363636,3.42216181818179e-05,0.0981367660799968,0.0982101909243028,7.34248443059332e-05
4,40,1,"gaussian","Gaussian",15,0.9,0.0363761322272727,0.0363365876818182,-3.95445454545451e-05,1.58569778392399,1.58578497887857,8.71949545782069e-05
4,40,1,"gaussian","Gaussian",15,0.91,0.0321731303636364,0.0321441207,-2.90096636363646e-05,1.47493118097572,1.47503033687719,9.91559014702492e-05
4,40,1,"gaussian","Gaussian",15,0.92,0.0281762646409091,0.0281307643590909,-4.55002818181803e-05,1.3581405770861,1.35838995926267,0.000249382176571666
4,40,1,"gaussian","Gaussian",15,0.93,0.0265075099454545,0.0265055198954545,-1.99005000000099e-06,1.23293426850586,1.23310149694879,0.000167228442924605
4,40,1,"gaussian","Gaussian",15,0.94,0.0239773338181818,0.0239615942636364,-1.5739554545452e-05,1.09934847484743,1.09954451051436,0.000196035666931715
4,40,1,"gaussian","Gaussian",15,0.95,0.0215291690045455,0.0215007346545455,-2.8434350000002e-05,0.955257545330462,0.955500754885328,0.000243209554865786
4,40,1,"gaussian","Gaussian",15,0.96,0.0165954107045455,0.0165792565272727,-1.61541772727286e-05,0.800509681829788,0.800831664493439,0.000321982663651799
4,40,1,"gaussian","Gaussian",15,0.97,0.0118829742681818,0.0118528461636364,-3.01281045454547e-05,0.631694978086343,0.631740202987362,4.52249010185479e-05
4,40,1,"gaussian","Gaussian",15,0.98,0.01191352775,0.0119139716772727,4.4392727272663e-07,0.443531806645355,0.443665002571529,0.000133195926174057
4,40,1,"gaussian","Gaussian",15,0.99,0.00708376281818182,0.00711090696363636,2.71441454545449e-05,0.236355684576479,0.236388478587132,3.27940106538416e-05
4,40,1,"gaussian","Gaussian",15,0.995,0.00462238286363636,0.00466001068636364,3.76278227272727e-05,0.124127501788817,0.124118496948771,-9.00484004615065e-06
4,41,1,"gaussian","Gaussian",15,0.9,0.0269436730090909,0.0269128311454545,-3.0841863636364e-05,2.34088518593031,2.34110423898164,0.000219053051333962
4,41,1,"gaussian","Gaussian",15,0.91,0.0238320469318182,0.0238551520772727,2.31051454545467e-05,2.20793560886643,2.20822023647145,0.00028462760501613
4,41,1,"gaussian","Gaussian",15,0.92,0.0196378370409091,0.0196832554272727,4.54183863636375e-05,2.06676255084637,2.06687238437927,0.000109833532901504
4,41,1,"gaussian","Gaussian",15,0.93,0.0194360841409091,0.0195127837454545,7.66996045454514e-05,1.91674136581811,1.9168320094173,9.06435991876453e-05
4,41,1,"gaussian","Gaussian",15,0.94,0.0148117063545455,0.0148600013272727,4.82949727272728e-05,1.75565805965286,1.75594081846691,0.000282758814051487
4,41,1,"gaussian","Gaussian",15,0.95,0.0110162683681818,0.0110911248181818,7.48564500000007e-05,1.58354244860592,1.58375979655959,0.000217347953668456
4,41,1,"gaussian","Gaussian",15,0.96,0.00843985984090909,0.00844670402272727,6.84418181818094e-06,1.39226356407777,1.39235127134175,8.77072639859922e-05
4,41,1,"gaussian","Gaussian",15,0.97,0.00544968185909091,0.00545107359090909,1.39173181818147e-06,1.17689894408771,1.17685267049316,-4.62735945487847e-05
4,41,1,"gaussian","Gaussian",15,0.98,0.00202640409545455,0.00202194221363636,-4.46188181818215e-06,0.923562079363002,0.923354489807412,-0.000207589555589527
4,41,1,"gaussian","Gaussian",15,0.99,0.00274302669545455,0.00274117898181818,-1.84771363636368e-06,0.50733846205708,0.507290163763961,-4.82982931189202e-05
4,41,1,"gaussian","Gaussian",15,0.995,0.00317350545454545,0.00317564328181818,2.13782727272746e-06,0.267095921953904,0.267052301108076,-4.36208458272636e-05
4,42,1,"gaussian","Gaussian",15,0.9,0.0316003392409091,0.0314595515227273,-0.000140787718181816,1.52388127740707,1.52340239356121,-0.000478883845861811
4,42,1,"gaussian","Gaussian",15,0.91,0.0306555542454545,0.0306131855772727,-4.23686681818164e-05,1.40866012767247,1.40843260409302,-0.000227523579448219
4,42,1,"gaussian","Gaussian",15,0.92,0.0298228583318182,0.0297356391545455,-8.72191772727272e-05,1.28742033661319,1.28717330512549,-0.000247031487701888
4,42,1,"gaussian","Gaussian",15,0.93,0.0279923581954545,0.0279716738954545,-2.06843000000005e-05,1.15915917495665,1.15898825755605,-0.000170917400602821
4,42,1,"gaussian","Gaussian",15,0.94,0.0268375712272727,0.0267805027636364,-5.70684636363623e-05,1.02175868567883,1.0215579482795,-0.000200737399327133
4,42,1,"gaussian","Gaussian",15,0.95,0.0231685357409091,0.0231309548090909,-3.7580931818184e-05,0.877133275404439,0.876867347382811,-0.00026592802162817
4,42,1,"gaussian","Gaussian",15,0.96,0.0180502448454545,0.0180700932409091,1.98483954545435e-05,0.726327971547435,0.725988909201958,-0.000339062345477537
4,42,1,"gaussian","Gaussian",15,0.97,0.0146856766863636,0.0146581552681818,-2.75214181818181e-05,0.56815226253043,0.567827692856845,-0.000324569673585073
4,42,1,"gaussian","Gaussian",15,0.98,0.0107267084318182,0.0106980406363636,-2.86677954545456e-05,0.398010856377814,0.397565016020745,-0.000445840357069127
4,42,1,"gaussian","Gaussian",15,0.99,0.00701149340454546,0.00697354707727273,-3.79463272727277e-05,0.21365118548654,0.213835511059729,0.000184325573188954
4,42,1,"gaussian","Gaussian",15,0.995,0.00382120171363636,0.00383303191818182,1.18302045454544e-05,0.113023171075895,0.113099646965154,7.64758892588951e-05
4,43,1,"gaussian","Gaussian",15,0.9,0.0169687664318182,0.0170010354909091,3.22690590909107e-05,2.03074974068772,2.03094464838465,0.000194907696928759
4,43,1,"gaussian","Gaussian",15,0.91,0.0146473993636364,0.0146848181454545,3.74187818181805e-05,1.89596456601341,1.89607736661368,0.000112800600274632
4,43,1,"gaussian","Gaussian",15,0.92,0.0149029389136364,0.0149790957772727,7.61568636363629e-05,1.74916594236698,1.74934425029254,0.000178307925559729
4,43,1,"gaussian","Gaussian",15,0.93,0.01646082345,0.0165280823590909,6.72589090909108e-05,1.58567981287611,1.58585889060048,0.000179077724361765
4,43,1,"gaussian","Gaussian",15,0.94,0.0177858395136364,0.0179035340272727,0.000117694513636364,1.40210447066266,1.40238078807777,0.000276317415110361
