"band_type","event_quantile","event_threshold_value","score_mean","score_se","rel_to_gaussian","n_obs_total","n_obs_mean_per_fold","obs_share","score_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"all",0.95,79.75,0.0274008650875244,0.00107330714137118,1.01371556478622,23985,11992.5,1,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.95,79.75,0.00901704759181165,7.93471682904731e-05,1.06942231271974,22787,11393.5,0.950052115905774,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.95,79.75,0.377002863518627,0.00141117241142102,0.991479275683415,1198,599,0.0499478840942256,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.98,88.5,0.0127835488043683,0.00061106141918863,0.990041378823935,23985,11992.5,1,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.98,88.5,0.00344032855628573,0.000127282352495467,1.55370088470105,23508,11754,0.980112570356473,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.98,88.5,0.472972227926069,0.00754302583911281,0.875935683262372,477,238.5,0.0198874296435272,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.99,94.75,0.00697905918517417,0.000700599600277948,0.960835639102045,23985,11992.5,1,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.99,94.75,0.00151537604373274,0.000127795319827013,2.01421437670964,23746,11873,0.990035438815927,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.99,94.75,0.548846527186493,0.0459557524856382,0.839953748971581,239,119.5,0.00996456118407338,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.995,100.52,0.0038680783201456,0.000136305410251462,0.959775986738213,23985,11992.5,1,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.995,100.52,0.000695939470885711,7.3214625034809e-06,3.00523562088061,23865,11932.5,0.994996873045654,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.995,100.52,0.636371710055617,0.0496513816685206,0.836586602036524,120,60,0.00500312695434647,"lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.9,73.25,0.0448462015570885,0.00122008741855384,0.99558928637249,23985,11992.5,1,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0179861257158125,0.000563963527822488,0.995320733797603,21603,10801.5,0.900687929956223,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.288487425735308,0.000880075164345739,0.995424213470838,2382,1191,0.0993120700437774,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0267970238257049,0.00194731328140218,0.991376004198941,23985,11992.5,1,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00905862239010139,0.000530100916527713,1.07435308595623,22787,11393.5,0.950052115905774,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.363661254850922,0.0110109314765815,0.956392198691881,1198,599,0.0499478840942256,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0127710534640429,0.000697477229984423,0.989073658189088,23985,11992.5,1,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00288203882078975,0.000281039966366366,1.30156936825772,23508,11754,0.980112570356473,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.500015504663968,0.00331663266396762,0.926019323883164,477,238.5,0.0198874296435272,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00699179951422665,0.00049314541403494,0.962589652341181,23985,11992.5,1,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.0011252292645677,0.000161736887463318,1.49563731798468,23746,11873,0.990035438815927,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.589422522701415,0.0208920628723553,0.902051180334998,239,119.5,0.00996456118407338,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00394474168961284,3.77183737838862e-05,0.978798264724128,23985,11992.5,1,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.00047488901023531,5.70218531343464e-05,2.05068605708996,23865,11932.5,0.994996873045654,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.694647159521691,0.019077575650723,0.91319663903316,120,60,0.00500312695434647,"lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0448622067753437,0.00139276295772266,0.995944603506778,23985,11992.5,1,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0178331096881423,0.000562480923268214,0.98685309449885,21603,10801.5,0.900687929956223,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.289985582382802,0.000822925773805161,1.00059359441937,2382,1191,0.0993120700437774,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0269302258951437,0.00197871722464275,0.996303914709085,23985,11992.5,1,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00896703800883028,0.000424261263993034,1.06349117358073,22787,11393.5,0.950052115905774,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.36794249632362,0.013432132738383,0.967651429337397,1198,599,0.0499478840942256,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0127557574379568,0.000669483266080534,0.987889034186117,23985,11992.5,1,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00287142295359807,0.000159339737825147,1.29677509295008,23508,11754,0.980112570356473,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.499599342984334,0.00792130802781199,0.925248600268384,477,238.5,0.0198874296435272,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00693149554623641,0.000516186275585413,0.954287358280202,23985,11992.5,1,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00111352518338364,0.000104951759141218,1.48008043447409,23746,11873,0.990035438815927,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.584360696988931,0.0289537479291019,0.894304571268093,239,119.5,0.00996456118407338,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00390633852083516,3.78780257113828e-05,0.969269388585424,23985,11992.5,1,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000460949436058898,1.62103091213197e-05,1.99049159103741,23865,11932.5,0.994996873045654,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.690008379176863,0.0270735553058954,0.907098408352959,120,60,0.00500312695434647,"lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0448453831441694,0.00118487032263071,0.995571117539774,23985,11992.5,1,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0179276484753821,0.000678820426309085,0.992084705607021,21603,10801.5,0.900687929956223,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.289055052749426,0.00229497098759857,0.997382807238426,2382,1191,0.0993120700437774,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0268405290168914,0.00188142557102989,0.992985511392011,23985,11992.5,1,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00910272372416264,0.000517046702811569,1.07958350646644,22787,11393.5,0.950052115905774,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.363746898697182,0.00993802867960691,0.956617433317059,1198,599,0.0499478840942256,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0127370807919372,0.000627297179367414,0.98644259293103,23985,11992.5,1,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00291180025807732,0.000165336418526034,1.31501005297349,23508,11754,0.980112570356473,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.496753859531773,0.00560849431438129,0.919978818355056,477,238.5,0.0198874296435272,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00698167482224035,0.000457347937185748,0.96119574456117,23985,11992.5,1,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00114698221989233,9.00138259529392e-05,1.52455100942914,23746,11873,0.990035438815927,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.586166935917052,0.0244954391649152,0.897068836110928,239,119.5,0.00996456118407338,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00390222204708084,1.74310259922338e-05,0.968247978900191,23985,11992.5,1,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.00046324979213756,1.05938725732532e-05,2.00042508714951,23865,11932.5,0.994996873045654,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.688628900066741,0.0240581020022247,0.905284918339054,120,60,0.00500312695434647,"lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0448831915570872,0.0012623751929962,0.996410467351547,23985,11992.5,1,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0179894026674608,0.0004822484196977,0.995502074569414,21603,10801.5,0.900687929956223,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.288793271737047,0.000277809176493143,0.996479533351585,2382,1191,0.0993120700437774,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0268108455150011,0.00207967970021409,0.991887347965879,23985,11992.5,1,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00908105574658188,0.000396028077698431,1.07701368319997,22787,11393.5,0.950052115905774,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.363240997325517,0.0162334400671694,0.955286964044589,1198,599,0.0499478840942256,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0127304387953658,0.000673345205301576,0.985928193405171,23985,11992.5,1,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00292002863541897,0.00017762313189216,1.31872610420122,23508,11754,0.980112570356473,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.495952182690371,0.00734754686428446,0.918494127901015,477,238.5,0.0198874296435272,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.0070011539192656,0.000472017065052049,0.96387751156483,23985,11992.5,1,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00115579545908946,0.000137183681311684,1.5362654305259,23746,11873,0.990035438815927,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.587316094577554,0.0212567191929382,0.898827506480949,239,119.5,0.00996456118407338,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00391940548253179,5.78109472313022e-05,0.972511659040688,23985,11992.5,1,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000481112487364675,4.97181915959281e-05,2.07756054249758,23865,11932.5,0.994996873045654,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.688519126874305,0.0243439862291435,0.905140608369576,120,60,0.00500312695434647,"lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0451008906540624,0.0011265086318902,1.00124340483736,23985,11992.5,1,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.9,73.25,0.0180140275907499,0.000558443581894609,0.996864774747598,21603,10801.5,0.900687929956223,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.9,73.25,0.290827320975237,0.00184108290019588,1.00349800862109,2382,1191,0.0993120700437774,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.95,79.75,0.0270700316276855,0.00188756778172396,1.00147613269093,23985,11992.5,1,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.95,79.75,0.00912990728588791,0.00042916932648994,1.08280747829893,22787,11393.5,0.950052115905774,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.95,79.75,0.367739727486875,0.0115323718453986,0.967118167872189,1198,599,0.0499478840942256,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.98,88.5,0.012778301191862,0.000673760756753252,0.989634969492637,23985,11992.5,1,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.98,88.5,0.00295248781039947,0.000194807956570971,1.33338512529725,23508,11754,0.980112570356473,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.98,88.5,0.496790564257349,0.00649250877908819,0.920046794817475,477,238.5,0.0198874296435272,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.99,94.75,0.00699617837084897,0.000467056090278826,0.963192507452394,23985,11992.5,1,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.99,94.75,0.00118353185100343,0.000120792423394005,1.57313221325104,23746,11873,0.990035438815927,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.99,94.75,0.584035100888328,0.0224578735379011,0.89380627957487,239,119.5,0.00996456118407338,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.995,100.52,0.00394234938239565,1.95351955155957e-05,0.978204667896472,23985,11992.5,1,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"below_threshold",0.995,100.52,0.000499847351289167,3.01837031953256e-05,2.15846223405788,23865,11932.5,0.994996873045654,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"above_threshold",0.995,100.52,0.689256472658509,0.0206021797552837,0.906109937449399,120,60,0.00500312695434647,"lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"all",0.9,73.25,0.0449799798210664,0.00113360536411881,0.998559174606979,23985,11992.5,1,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.9,73.25,0.0186256905302264,0.000665032461782525,1.03071313182993,21603,10801.5,0.900687929956223,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.9,73.25,0.28408588595088,0.00251745335707876,0.980236725604399,2382,1191,0.0993120700437774,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.95,79.75,0.0268812073074625,0.00203023438756586,0.994490435275587,23985,11992.5,1,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.95,79.75,0.00959056050318089,0.000502704724391955,1.13744097379546,22787,11393.5,0.950052115905774,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.95,79.75,0.355094319349764,0.0136512503163724,0.933862027631005,1198,599,0.0499478840942256,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.98,88.5,0.0126084309197445,0.000710330007849811,0.97647910792382,23985,11992.5,1,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.98,88.5,0.00317028547324402,0.000217720962323649,1.43174562078804,23508,11754,0.980112570356473,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.98,88.5,0.477465433911987,0.00790591199894386,0.88425701636172,477,238.5,0.0198874296435272,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.99,94.75,0.00693467104700474,0.00056827360097657,0.954724542466387,23985,11992.5,1,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.99,94.75,0.00131530472841823,0.000162068644243151,1.74828268184067,23746,11873,0.990035438815927,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.99,94.75,0.564633308972958,0.0289305270926159,0.8641138117376,239,119.5,0.00996456118407338,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.995,100.52,0.00389060011094991,0.000110829014842549,0.965364258795616,23985,11992.5,1,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"below_threshold",0.995,100.52,0.000571727380595718,4.75395833606946e-05,2.46885765426169,23865,11932.5,0.994996873045654,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"above_threshold",0.995,100.52,0.665078377030033,0.0345988209010011,0.874324943638513,120,60,0.00500312695434647,"lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"all",0.9,73.25,0.0450417577749217,0.00126707905524179,0.999930650158015,23985,11992.5,1,"lower_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
