"calibration_type","bin_id","bin_left","bin_right","bin_mid","expected_share","observed_share_mean","observed_share_se","share_gap","count_total","count_mean_per_fold","summary_draws_used","n_obs_total","bin_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"pit_histogram",1,0,0.1,0.05,0.1,0.0868086766436354,0.0117899219549632,-0.0131913233563646,2082,1041,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0908092388462481,0.00662152525118266,-0.00919076115375191,2178,1089,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.105150881063609,0.00487581229641745,0.00515088106360921,2522,1261,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.108152382189642,0.00387631317238719,0.00815238218964152,2594,1297,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.113863769996553,0.00250259636981318,0.0138637699965532,2731,1365.5,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.106691337499039,0.000918898393266983,0.00669133749903933,2559,1279.5,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.108317150608974,0.0014602937521167,0.00831715060897359,2598,1299,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0983925911407782,0.00596683204835243,-0.00160740885922178,2360,1180,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0915542636910479,0.00788726335738089,-0.0084457363089521,2196,1098,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0902597083204735,0.0134328814936467,-0.00974029167952646,2165,1082.5,400,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0886013232537363,0.0114153600962803,-0.0113986767462637,2125,1062.5,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0888086135648026,0.00828848353229449,-0.0111913864351974,2130,1065,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.106485455197633,0.00596032391481254,0.00648545519763322,2554,1277,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.10831808928208,0.00104127007727908,0.0083180892820803,2598,1299,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.111445685495448,0.00275184536874959,0.011445685495448,2673,1336.5,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.108400848960989,0.000626407853214557,0.00840084896098892,2600,1300,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106649942015033,0.000126752158510095,0.0066499420150333,2558,1279,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0970577354048222,0.00780181281556625,-0.0029422645951778,2328,1164,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.092680953021038,0.00526019893361729,-0.00731904697896194,2223,1111.5,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0915513538044171,0.0156421112285078,-0.00844864619558292,2196,1098,400,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.088809927707152,0.0117906728934486,-0.011190072292848,2130,1065,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0917276366138582,0.0097071314875766,-0.00827236338614183,2200,1100,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102439930553209,0.00241492430164598,0.00243993055320885,2457,1228.5,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.110028601995344,0.00400209536868701,0.0100286019953437,2639,1319.5,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.1098197472291,0.00295969888367988,0.00981974722909959,2634,1317,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107859234578414,0.000415707029860567,0.00785923457841428,2587,1293.5,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.107274284787413,0.00291993043305871,0.00727428478741309,2573,1286.5,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0991850815556742,0.0050909874615801,-0.000814918444325768,2379,1189.5,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0907200336120066,0.00888820178017477,-0.00927996638799337,2176,1088,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0921355213678294,0.014391110290085,-0.00786447863217053,2210,1105,400,23985,"closer_to_expected_share_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.088476354574129,0.0117071622760545,-0.011523645425871,2122,1061,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0903085819002298,0.00570409744578287,-0.0096914180997702,2166,1083,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102524817891159,0.0064174577177828,0.00252481789115944,2459,1229.5,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.109944841065121,0.00300143854782514,0.00994484106512115,2637,1318.5,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.112821185776925,0.0017934288376899,0.0128211857769247,2706,1353,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.108317494789113,0.000543053681338251,0.0083174947891126,2598,1299,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106774441358087,0.00166933625298216,0.0067744413580873,2561,1280.5,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0974756639610353,0.00513332161869296,-0.00252433603896468,2338,1169,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0891783256124341,0.00642890952968472,-0.0108216743875658,2139,1069.5,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.0941782930717665,0.0148489637424371,-0.00582170692823353,2259,1129.5,400,23985,"closer_to_expected_share_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0875606476694249,0.0157927056839285,-0.0124393523305751,2100,1050,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0879343647223117,0.0117486516273713,-0.0120656352776883,2109,1054.5,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0968542310752863,0.0054147045269826,-0.00314576892471369,2323,1161.5,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.10139734633358,0.00170575676952271,0.00139734633358041,2432,1216,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.106775473898505,0.0010823839593532,0.00677547389850468,2561,1280.5,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.110736267650496,0.00104217746128224,0.0107362676504961,2656,1328,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.112276286038477,0.00591992968212023,0.0122762860384766,2693,1346.5,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.102561488720528,0.00696589312493288,0.0025614887205285,2460,1230,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.100684549265444,0.00900954092376948,0.000684549265444506,2415,1207.5,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0932193446259463,0.0148910162976179,-0.0067806553740537,2236,1118,400,23985,"closer_to_expected_share_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0886035134909854,0.0172523423648705,-0.0113964865090146,2125,1062.5,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0873909981499379,0.00812118069557429,-0.0126090018500621,2096,1048,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0944359588395597,0.00516364076003986,-0.00556404116044029,2265,1132.5,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.102231638990829,0.00287346611427632,0.00223163899082882,2452,1226,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.106859798032591,0.00358397907785254,0.00685979803259125,2563,1281.5,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.11065247543117,4.1864820559491e-05,0.01065247543117,2654,1327,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.108608984077851,0.00150187697074419,0.00860898407785132,2605,1302.5,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.109231105323879,0.0102154229748628,0.00923110532387854,2620,1310,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0990582981080605,0.00963554201863779,-0.000941701891939428,2376,1188,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0929272295551365,0.0155999022278092,-0.00707277044486344,2229,1114.5,400,23985,"closer_to_expected_share_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0888125872809544,0.0188784370767366,-0.0111874127190456,2130,1065,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0912690322230207,0.00974865212799696,-0.00873096777697929,2189,1094.5,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0998982540930528,0.0066249357634704,-0.00010174590694724,2396,1198,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0986026974711646,0.0015890171241509,-0.00139730252883538,2365,1182.5,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.108402382127063,0.00345947973479856,0.00840238212706332,2600,1300,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.111235923345201,0.000708729484673473,0.0112359233452006,2668,1334,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.107149409975116,0.00237797187034496,0.00714940997511643,2570,1285,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.103978040305872,0.00963369596152792,0.00397804030587229,2494,1247,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0998914643575809,0.0114697092691591,-0.000108535642419083,2396,1198,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.090760208820974,0.0129323809931462,-0.00923979117902596,2177,1088.5,400,23985,"closer_to_expected_share_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0846007610511236,0.0165837568000609,-0.0153992389488764,2029,1014.5,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0891434382619679,0.011707412588883,-0.0108565617380321,2138,1069,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0971463774351996,0.00620697591815372,-0.0028536225648004,2330,1165,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.107275598929762,0.000582258928095387,0.00727559892976248,2573,1286.5,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.106567401359849,0.00212462399884256,0.0065674013598495,2556,1278,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.113945340689527,0.00233372907791513,0.0139453406895266,2733,1366.5,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.107649128248028,0.00396210789434095,0.00764912824802799,2582,1291,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.104854510674716,0.00717349632703471,0.00485451067471575,2515,1257.5,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0982655573803361,0.011178470293249,-0.00173444261966391,2357,1178.5,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0905518859694904,0.0125572246414957,-0.0094481140305096,2172,1086,400,23985,"closer_to_expected_share_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.088144126872559,0.0152092264807944,-0.011855873127441,2114,1057,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0896873367491022,0.0167524363573376,-0.0103126632508978,2151,1075.5,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0988547937785247,0.00358097532391106,-0.00114520622147532,2371,1185.5,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.101522033411256,0.000663485440929805,0.00152203341125573,2435,1217.5,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.108985548439162,0.00204214592186585,0.00898554843916186,2614,1307,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107691337248727,0.00258623214362149,0.0076913372487265,2583,1291.5,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.108733671155527,0.0025441482993371,0.00873367115552665,2608,1304,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.103978759955254,0.00771583035899115,0.0039787599552541,2494,1247,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0985992556697733,0.0107614178319355,-0.00140074433022667,2365,1182.5,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.093803136720116,0.0146406408909535,-0.006196863279884,2250,1125,400,23985,"closer_to_expected_share_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.162603557546043,0.00514752687170791,0.0626035575460432,3900,1950,400,23985,"closer_to_expected_share_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.102355356106294,0.000753754504692242,0.00235535610629384,2455,1227.5,400,23985,"closer_to_expected_share_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0914315165377931,0.00167509344803668,-0.00856848346220693,2193,1096.5,400,23985,"closer_to_expected_share_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0882634322244225,0.000175344136334382,-0.0117365677755775,2117,1058.5,400,23985,"closer_to_expected_share_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0863053914129183,0.00386811542725521,-0.0136946085870817,2070,1035,400,23985,"closer_to_expected_share_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
